Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
9.9700       -6883.6243  -6882.3681   -6904.2210      21.8529  2641.6
9.9800       -6883.6539  -6880.4015   -6903.5548      23.1534  2798.8
9.9900       -6883.6555  -6877.9131   -6903.7674      25.8544  3125.3
10.0000      -6883.6101  -6875.6175   -6904.2430      28.6256  3460.3
10.0100      -6883.5507  -6874.6137   -6901.3800      26.7662  3235.5
10.0200      -6883.5241  -6874.5330   -6900.2564      25.7233  3109.4
10.0300      -6883.5037  -6874.9442   -6901.6832      26.7390  3232.2
10.0400      -6883.4606  -6876.1219   -6902.7218      26.5999  3215.4
10.0500      -6883.4433  -6877.8776   -6902.2019      24.3243  2940.3
10.0600      -6883.4556  -6879.5333   -6902.8097      23.2764  2813.7
10.0700      -6883.4775  -6880.8112   -6903.7296      22.9184  2770.4
10.0800      -6883.5016  -6881.6569   -6904.5578      22.9009  2768.3
10.0900      -6883.5329  -6882.0088   -6903.8402      21.8315  2639.0
10.1000      -6883.5798  -6881.6286   -6902.4666      20.8380  2518.9
10.1100      -6883.6226  -6880.3263   -6903.8182      23.4920  2839.7
10.1200      -6883.6090  -6878.5296   -6905.3549      26.8253  3242.7
10.1300      -6883.5568  -6877.3750   -6906.0821      28.7070  3470.1
10.1400      -6883.4943  -6877.6251   -6904.4916      26.8666  3247.6
10.1500      -6883.4873  -6878.6080   -6901.9539      23.3459  2822.1
10.1600      -6883.5141  -6879.2391   -6902.1589      22.9198  2770.6
10.1700      -6883.5170  -6879.5708   -6905.3219      25.7511  3112.8
10.1800      -6883.5029  -6880.1573   -6903.6958      23.5385  2845.4
10.1900      -6883.5356  -6880.4509   -6902.1667      21.7159  2625.0
10.2000      -6883.5689  -6880.0588   -6903.9129      23.8541  2883.5
10.2100      -6883.5580  -6879.4223   -6905.6083      26.1860  3165.4
10.2200      -6883.5266  -6879.2716   -6904.8513      25.5797  3092.1
10.2300      -6883.5263  -6879.4551   -6903.0256      23.5705  2849.2
10.2400      -6883.5407  -6879.4819   -6904.0954      24.6136  2975.3
10.2500      -6883.5457  -6879.3930   -6901.3086      21.9156  2649.2
10.2600      -6883.5859  -6878.7469   -6902.2269      23.4801  2838.3
10.2700      -6883.5819  -6877.7096   -6903.3155      25.6059  3095.3
10.2800      -6883.5575  -6876.9586   -6902.2107      25.2521  3052.5
10.2900      -6883.5502  -6876.5120   -6901.9236      25.4116  3071.8
10.3000      -6883.5109  -6876.4952   -6905.0662      28.5710  3453.7
10.3100      -6883.4478  -6877.7977   -6905.3316      27.5339  3328.3
10.3200      -6883.4162  -6880.0656   -6905.4970      25.4314  3074.2
10.3300      -6883.4241  -6882.3610   -6904.2448      21.8838  2645.3
10.3400      -6883.4818  -6883.7557   -6904.2913      20.5356  2482.4
10.3500      -6883.5371  -6884.1627   -6905.8941      21.7313  2626.9
10.3600      -6883.5806  -6883.7701   -6904.6298      20.8597  2521.5
10.3700      -6883.6418  -6882.4679   -6903.0821      20.6142  2491.9
10.3800      -6883.6776  -6880.0433   -6904.2750      24.2317  2929.1
10.3900      -6883.6543  -6877.1490   -6904.5865      27.4375  3316.7
10.4000      -6883.5995  -6875.0156   -6902.6388      27.6232  3339.1
10.4100      -6883.5595  -6874.0150   -6900.3291      26.3141  3180.9
10.4200      -6883.5227  -6873.7749   -6901.5810      27.8062  3361.2
10.4300      -6883.4684  -6874.6723   -6902.1083      27.4360  3316.5
10.4400      -6883.4428  -6876.3861   -6900.7273      24.3413  2942.4
10.4500      -6883.4511  -6878.0975   -6902.5955      24.4980  2961.3
10.4600      -6883.4593  -6879.7498   -6902.1930      22.4432  2712.9
10.4700      -6883.5163  -6880.6044   -6899.9817      19.3773  2342.3
10.4800      -6883.5825  -6880.2799   -6902.6590      22.3791  2705.2
10.4900      -6883.5984  -6879.2239   -6902.6964      23.4725  2837.4
10.5000      -6883.6027  -6877.8629   -6903.1193      25.2564  3053.0
10.5100      -6883.5756  -6876.6614   -6903.6318      26.9704  3260.2
10.5200      -6883.5391  -6876.2054   -6901.5309      25.3255  3061.4
10.5300      -6883.5391  -6876.1035   -6900.8296      24.7260  2988.9
10.5400      -6883.5247  -6876.1478   -6901.6707      25.5229  3085.2
10.5500      -6883.5220  -6876.4222   -6899.6780      23.2558  2811.2
10.5600      -6883.5368  -6876.4695   -6901.2580      24.7884  2996.4
10.5700      -6883.5241  -6876.5845   -6901.6636      25.0790  3031.6
10.5800      -6883.5289  -6876.8063   -6899.2563      22.4500  2713.8
10.5900      -6883.5634  -6876.5454   -6899.8773      23.3318  2820.4
10.6000      -6883.5553  -6875.9561   -6902.2830      26.3269  3182.4
10.6100      -6883.5082  -6875.9517   -6904.3642      28.4125  3434.5
10.6200      -6883.4354  -6877.4485   -6906.9969      29.5485  3571.8
10.6300      -6883.3813  -6880.4612   -6905.5227      25.0615  3029.4
10.6400      -6883.4176  -6883.0201   -6902.1511      19.1310  2312.6
10.6500      -6883.5200  -6884.0102   -6902.2738      18.2636  2207.7
10.6600      -6883.6022  -6883.5533   -6903.6495      20.0961  2429.2
10.6700      -6883.6519  -6881.8791   -6904.3059      22.4268  2711.0
10.6800      -6883.6662  -6879.4301   -6903.7365      24.3064  2938.2
10.6900      -6883.6433  -6876.7243   -6904.6250      27.9007  3372.7
10.7000      -6883.5761  -6874.9235   -6903.5381      28.6146  3458.9
10.7100      -6883.5207  -6874.6316   -6902.2094      27.5778  3333.6
10.7200      -6883.4879  -6875.3303   -6900.1542      24.8239  3000.7
10.7300      -6883.4871  -6876.2556   -6901.6146      25.3590  3065.4
10.7400      -6883.4722  -6877.4363   -6902.1065      24.6701  2982.1
10.7500      -6883.4840  -6878.5808   -6901.1059      22.5251  2722.8
10.7600      -6883.5221  -6879.1423   -6901.0283      21.8859  2645.6
10.7700      -6883.5527  -6879.0335   -6902.4911      23.4577  2835.6
10.7800      -6883.5590  -6878.6032   -6903.1476      24.5444  2966.9
10.7900      -6883.5591  -6878.1445   -6902.0270      23.8825  2886.9
10.8000      -6883.5631  -6877.5700   -6902.4932      24.9232  3012.7
10.8100      -6883.5385  -6877.1644   -6904.0178      26.8534  3246.0
10.8200      -6883.5024  -6877.5061   -6903.9156      26.4095  3192.4
10.8300      -6883.4841  -6878.4133   -6902.6845      24.2712  2933.9
10.8400      -6883.4948  -6879.2858   -6903.0725      23.7867  2875.3
10.8500      -6883.5038  -6879.9930   -6904.1982      24.2053  2925.9
10.8600      -6883.5140  -6880.5518   -6903.4485      22.8966  2767.8
10.8700      -6883.5441  -6880.6676   -6903.0374      22.3698  2704.1
10.8800      -6883.5705  -6880.2178   -6903.5242      23.3064  2817.3
10.8900      -6883.5801  -6879.4060   -6903.6279      24.2218  2927.9
10.9000      -6883.5824  -6878.4771   -6902.4861      24.0090  2902.2
10.9100      -6883.5809  -6877.4622   -6903.0356      25.5734  3091.3
10.9200      -6883.5535  -6876.7336   -6903.0536      26.3200  3181.6
10.9300      -6883.5225  -6876.6274   -6903.0451      26.4176  3193.4
10.9400      -6883.4941  -6877.2019   -6903.4962      26.2942  3178.5
10.9500      -6883.4829  -6878.2345   -6901.1294      22.8949  2767.5
10.9600      -6883.5242  -6878.7805   -6900.8855      22.1050  2672.1
10.9700      -6883.5397  -6878.7819   -6903.7869      25.0049  3022.6
10.9800      -6883.5319  -6878.8117   -6902.6657      23.8540  2883.5
10.9900      -6883.5403  -6878.7358   -6903.1113      24.3755  2946.5
11.0000      -6883.5325  -6878.6709   -6904.2535      25.5825  3092.4
11.0100      -6883.5149  -6878.9167   -6904.1842      25.2675  3054.4
11.0200      -6883.5033  -6879.4483   -6904.5697      25.1214  3036.7
11.0300      -6883.4989  -6880.1548   -6904.1761      24.0212  2903.7
11.0400      -6883.5104  -6880.7364   -6904.5159      23.7795  2874.5
11.0500      -6883.5207  -6881.1478   -6904.8063      23.6585  2859.9
11.0600      -6883.5507  -6881.2216   -6902.0689      20.8473  2520.0
11.0700      -6883.6115  -6880.4215   -6901.4439      21.0223  2541.2
11.0800      -6883.6456  -6878.6391   -6903.0769      24.4379  2954.1
11.0900      -6883.6238  -6876.5267   -6901.8322      25.3055  3058.9
11.1000      -6883.6022  -6874.7415   -6901.8680      27.1264  3279.1
11.1100      -6883.5488  -6873.7457   -6901.5192      27.7735  3357.3
11.1200      -6883.5042  -6873.8974   -6901.1468      27.2494  3293.9
11.1300      -6883.4579  -6875.0476   -6902.2026      27.1550  3282.5
11.1400      -6883.4232  -6877.0810   -6903.1694      26.0884  3153.6
11.1500      -6883.4095  -6879.5397   -6904.1146      24.5749  2970.6
11.1600      -6883.4202  -6881.9240   -6905.1806      23.2566  2811.3
11.1700      -6883.4532  -6883.7472   -6904.8389      21.0917  2549.6
11.1800      -6883.5072  -6884.6840   -6906.4516      21.7676  2631.3
11.1900      -6883.5513  -6884.8535   -6905.9571      21.1036  2551.0
11.2000      -6883.6172  -6884.1068   -6903.0330      18.9262  2287.8
11.2100      -6883.6864  -6882.0407   -6904.4976      22.4569  2714.6
11.2200      -6883.6864  -6878.9313   -6904.9838      26.0524  3149.2
11.2300      -6883.6468  -6876.0013   -6902.6481      26.6468  3221.1
11.2400      -6883.6021  -6873.8521   -6902.8665      29.0144  3507.3
11.2500      -6883.5301  -6873.1382   -6900.9283      27.7901  3359.3
11.2600      -6883.4952  -6873.6189   -6899.2695      25.6506  3100.7
11.2700      -6883.4790  -6874.5758   -6900.3736      25.7978  3118.5
11.2800      -6883.4544  -6875.9911   -6902.2167      26.2256  3170.2
11.2900      -6883.4299  -6877.9792   -6903.2490      25.2698  3054.6
11.3000      -6883.4403  -6879.9561   -6902.0079      22.0517  2665.6
11.3100      -6883.4891  -6881.1868   -6902.6164      21.4296  2590.4
11.3200      -6883.5398  -6881.5689   -6902.3739      20.8050  2514.9
11.3300      -6883.5997  -6880.9742   -6901.3543      20.3802  2463.6
11.3400      -6883.6431  -6879.2987   -6903.0536      23.7549  2871.5
11.3500      -6883.6256  -6877.1146   -6903.9095      26.7949  3239.0
11.3600      -6883.5715  -6875.5552   -6904.2901      28.7349  3473.5
11.3700      -6883.5090  -6875.3987   -6902.7255      27.3268  3303.3
11.3800      -6883.4680  -6876.3488   -6903.8312      27.4824  3322.1
11.3900      -6883.4274  -6878.3048   -6904.2966      25.9918  3141.9
11.4000      -6883.4362  -6880.3860   -6901.7000      21.3139  2576.4
11.4100      -6883.5025  -6881.4780   -6901.9712      20.4931  2477.2
11.4200      -6883.5551  -6881.5659   -6903.5874      22.0215  2662.0
11.4300      -6883.5847  -6880.9210   -6903.1206      22.1995  2683.5
11.4400      -6883.6129  -6879.6702   -6903.6778      24.0075  2902.0
11.4500      -6883.6133  -6878.1372   -6901.8969      23.7596  2872.1
11.4600      -6883.6309  -6876.4688   -6899.5993      23.1305  2796.0
11.4700      -6883.6316  -6874.3960   -6900.4185      26.0225  3145.6
11.4800      -6883.5820  -6872.6311   -6901.7026      29.0716  3514.2
11.4900      -6883.4965  -6872.4184   -6902.5078      30.0893  3637.2
11.5000      -6883.4095  -6874.3373   -6903.5687      29.2314  3533.5
11.5100      -6883.3605  -6877.7389   -6903.3588      25.6199  3096.9
11.5200      -6883.3777  -6880.9524   -6902.5051      21.5528  2605.3
11.5300      -6883.4350  -6883.1140   -6903.6970      20.5831  2488.1
11.5400      -6883.4884  -6884.3362   -6906.4016      22.0654  2667.3
11.5500      -6883.5262  -6884.8569   -6906.0543      21.1973  2562.3
11.5600      -6883.5846  -6884.4952   -6905.3222      20.8269  2517.6
11.5700      -6883.6292  -6883.1561   -6905.5204      22.3643  2703.4
11.5800      -6883.6546  -6881.1308   -6904.1561      23.0253  2783.3
11.5900      -6883.6590  -6878.5895   -6904.2579      25.6684  3102.8
11.6000      -6883.6251  -6876.1890   -6903.0612      26.8721  3248.3
11.6100      -6883.5881  -6874.5649   -6901.0226      26.4577  3198.2
11.6200      -6883.5714  -6873.6190   -6897.3549      23.7359  2869.2
11.6300      -6883.5726  -6872.6855   -6899.6992      27.0136  3265.4
11.6400      -6883.5059  -6872.4710   -6901.6702      29.1993  3529.6
11.6500      -6883.4361  -6873.9715   -6902.3426      28.3711  3429.5
11.6600      -6883.4025  -6876.4984   -6900.8154      24.3170  2939.4
11.6700      -6883.4184  -6878.9146   -6902.7672      23.8526  2883.3
11.6800      -6883.4404  -6880.9446   -6901.8871      20.9425  2531.5
11.6900      -6883.5121  -6881.8996   -6901.9819      20.0823  2427.6
11.7000      -6883.5685  -6881.7577   -6903.3677      21.6101  2612.2
11.7100      -6883.6054  -6880.7972   -6903.1578      22.3606  2703.0
11.7200      -6883.6362  -6879.2153   -6901.7029      22.4876  2718.3
11.7300      -6883.6480  -6877.0194   -6902.4316      25.4123  3071.8
11.7400      -6883.6062  -6874.8639   -6903.3347      28.4708  3441.6
11.7500      -6883.5397  -6873.9439   -6901.6678      27.7239  3351.3
11.7600      -6883.4949  -6874.2756   -6902.2676      27.9919  3383.7
11.7700      -6883.4408  -6875.8185   -6902.5531      26.7347  3231.7
11.7800      -6883.4314  -6877.8513   -6901.3404      23.4891  2839.4
11.7900      -6883.4458  -6879.6473   -6904.0938      24.4465  2955.1
11.8000      -6883.4386  -6881.5547   -6906.7187      25.1641  3041.8
11.8100      -6883.4433  -6883.4912   -6905.9154      22.4242  2710.6
11.8200      -6883.4965  -6884.6749   -6904.9214      20.2465  2447.4
11.8300      -6883.5689  -6884.7433   -6904.2401      19.4968  2356.8
11.8400      -6883.6411  -6883.5818   -6904.0337      20.4519  2472.2
11.8500      -6883.6731  -6881.1962   -6905.9523      24.7561  2992.5
11.8600      -6883.6399  -6878.4658   -6906.6524      28.1865  3407.2
11.8700      -6883.5808  -6876.7793   -6903.7444      26.9652  3259.6
11.8800      -6883.5494  -6876.1136   -6902.7958      26.6823  3225.4
11.8900      -6883.5092  -6876.2073   -6903.2749      27.0675  3271.9
11.9000      -6883.4617  -6877.2687   -6904.8747      27.6059  3337.0
11.9100      -6883.4233  -6879.2953   -6904.8839      25.5886  3093.2
11.9200      -6883.4284  -6881.4942   -6904.1781      22.6839  2742.0
11.9300      -6883.4787  -6882.9226   -6902.9082      19.9856  2415.9
11.9400      -6883.5504  -6883.2360   -6903.9415      20.7056  2502.9
11.9500      -6883.6080  -6882.5050   -6902.8160      20.3110  2455.2
11.9600      -6883.6556  -6880.6837   -6903.7254      23.0417  2785.3
11.9700      -6883.6569  -6878.1852   -6903.8275      25.6424  3099.7
11.9800      -6883.6273  -6875.8427   -6901.8872      26.0444  3148.3
11.9900      -6883.5922  -6874.0745   -6901.9562      27.8817  3370.3
12.0000      -6883.5254  -6873.4178   -6902.6713      29.2535  3536.2
12.0100      -6883.4481  -6874.5691   -6903.7442      29.1752  3526.7
12.0200      -6883.4000  -6877.1396   -6903.0394      25.8998  3130.8
12.0300      -6883.3900  -6880.0586   -6904.2176      24.1590  2920.4
12.0400      -6883.4109  -6882.6578   -6904.9704      22.3126  2697.2
12.0500      -6883.4491  -6884.6102   -6906.8045      22.1944  2682.9
12.0600      -6883.4913  -6885.8267   -6906.6582      20.8315  2518.1
12.0700      -6883.5538  -6886.0713   -6906.4907      20.4195  2468.3
12.0800      -6883.6176  -6885.2561   -6905.4204      20.1643  2437.5
12.0900      -6883.6733  -6883.3125   -6905.7036      22.3911  2706.6
12.1000      -6883.6859  -6880.5072   -6904.3233      23.8161  2878.9
12.1100      -6883.6834  -6877.3838   -6903.2833      25.8995  3130.7
12.1200      -6883.6441  -6874.4856   -6902.2612      27.7756  3357.5
12.1300      -6883.5791  -6872.6203   -6901.7256      29.1053  3518.3
12.1400      -6883.5060  -6872.3906   -6900.7050      28.3144  3422.7
12.1500      -6883.4508  -6873.6737   -6902.3336      28.6599  3464.4
12.1600      -6883.3958  -6876.2378   -6902.1848      25.9470  3136.5
12.1700      -6883.3903  -6879.1864   -6903.7350      24.5486  2967.4
12.1800      -6883.4084  -6881.8478   -6903.3746      21.5268  2602.2
12.1900      -6883.4717  -6883.4997   -6903.2701      19.7704  2389.9
12.2000      -6883.5510  -6883.9039   -6902.9712      19.0673  2304.9
12.2100      -6883.6268  -6883.0032   -6903.8147      20.8115  2515.7
12.2200      -6883.6666  -6880.9843   -6903.2543      22.2700  2692.0
12.2300      -6883.6837  -6878.2069   -6902.9504      24.7436  2991.0
12.2400      -6883.6568  -6875.2094   -6902.5458      27.3364  3304.4
12.2500      -6883.6055  -6872.9951   -6900.3038      27.3087  3301.1
12.2600      -6883.5670  -6871.8176   -6898.3526      26.5350  3207.6
12.2700      -6883.5138  -6871.5442   -6901.7754      30.2311  3654.4
12.2800      -6883.4212  -6873.2527   -6902.0424      28.7897  3480.1
12.2900      -6883.3859  -6876.1904   -6900.8017      24.6114  2975.0
12.3000      -6883.4026  -6878.9117   -6901.6391      22.7273  2747.3
12.3100      -6883.4323  -6881.1173   -6904.0556      22.9383  2772.8
12.3200      -6883.4600  -6882.8410   -6905.0117      22.1708  2680.0
12.3300      -6883.5065  -6883.8157   -6904.2517      20.4360  2470.3
12.3400      -6883.5712  -6883.7496   -6904.6305      20.8810  2524.1
12.3500      -6883.6160  -6882.7090   -6904.8662      22.1572  2678.4
12.3600      -6883.6520  -6880.9597   -6902.8830      21.9233  2650.1
12.3700      -6883.6824  -6878.4805   -6901.5541      23.0735  2789.1
12.3800      -6883.6848  -6875.4382   -6901.4408      26.0026  3143.2
12.3900      -6883.6339  -6872.5200   -6901.5228      29.0028  3505.9
12.4000      -6883.5614  -6871.0328   -6899.4194      28.3866  3431.4
12.4100      -6883.5008  -6871.0709   -6899.5670      28.4961  3444.6
12.4200      -6883.4474  -6872.4914   -6899.1100      26.6185  3217.7
12.4300      -6883.4318  -6874.4891   -6899.2566      24.7675  2993.9
12.4400      -6883.4242  -6876.6977   -6902.3398      25.6421  3099.6
12.4500      -6883.4163  -6879.1081   -6902.3386      23.2305  2808.1
12.4600      -6883.4508  -6880.9914   -6902.6768      21.6854  2621.3
12.4700      -6883.4957  -6882.0853   -6903.7578      21.6725  2619.8
12.4800      -6883.5354  -6882.4310   -6904.6965      22.2654  2691.5
12.4900      -6883.5701  -6882.1432   -6904.0793      21.9362  2651.7
12.5000      -6883.6119  -6881.1606   -6903.0974      21.9367  2651.7
12.5100      -6883.6293  -6879.4294   -6904.3940      24.9647  3017.7
12.5200      -6883.6019  -6877.6406   -6904.6707      27.0301  3267.4
12.5300      -6883.5538  -6876.6275   -6904.0980      27.4705  3320.6
12.5400      -6883.5145  -6876.6387   -6902.8123      26.1736  3163.9
12.5500      -6883.4998  -6877.2161   -6901.9431      24.7270  2989.0
12.5600      -6883.5010  -6877.9181   -6902.2647      24.3466  2943.0
12.5700      -6883.5054  -6878.5497   -6902.6510      24.1013  2913.4
12.5800      -6883.5013  -6879.1733   -6904.4798      25.3065  3059.1
12.5900      -6883.4946  -6879.9932   -6904.1344      24.1412  2918.2
12.6000      -6883.5143  -6880.6491   -6902.5841      21.9350  2651.5
12.6100      -6883.5631  -6880.6122   -6902.0441      21.4318  2590.7
12.6200      -6883.6021  -6879.7551   -6901.8159      22.0608  2666.7
12.6300      -6883.6325  -6878.2078   -6901.6326      23.4249  2831.6
12.6400      -6883.6298  -6876.2114   -6901.6363      25.4249  3073.4
12.6500      -6883.6018  -6874.4359   -6902.4791      28.0432  3389.9
12.6600      -6883.5314  -6873.7095   -6902.0913      28.3818  3430.8
12.6700      -6883.4835  -6874.3441   -6900.8527      26.5086  3204.4
12.6800      -6883.4563  -6875.7469   -6902.0392      26.2923  3178.2
12.6900      -6883.4323  -6877.7369   -6903.6695      25.9327  3134.8
12.7000      -6883.4228  -6880.0199   -6903.0838      23.0639  2788.0
12.7100      -6883.4663  -6881.6735   -6902.6254      20.9519  2532.7
12.7200      -6883.5237  -6882.3808   -6903.1218      20.7410  2507.2
12.7300      -6883.5891  -6882.0785   -6901.8619      19.7834  2391.4
12.7400      -6883.6586  -6880.6109   -6900.9115      20.3007  2454.0
12.7500      -6883.6965  -6877.8755   -6902.4061      24.5305  2965.3
12.7600      -6883.6706  -6874.6702   -6901.6669      26.9967  3263.4
12.7700      -6883.6071  -6872.1156   -6902.0570      29.9413  3619.3
12.7800      -6883.5157  -6871.4958   -6901.8495      30.3537  3669.2
12.7900      -6883.4607  -6872.7062   -6897.9265      25.2203  3048.6
12.8000      -6883.4433  -6874.4256   -6900.6458      26.2202  3169.5
12.8100      -6883.4227  -6876.6306   -6902.3284      25.6978  3106.4
12.8200      -6883.4022  -6879.2992   -6904.5500      25.2508  3052.3
12.8300      -6883.4143  -6881.8822   -6903.6572      21.7751  2632.2
12.8400      -6883.4790  -6883.4602   -6902.6438      19.1836  2318.9
12.8500      -6883.5661  -6883.6820   -6902.6304      18.9484  2290.5
12.8600      -6883.6314  -6882.5582   -6904.6440      22.0858  2669.7
12.8700      -6883.6425  -6880.5333   -6905.4813      24.9481  3015.7
12.8800      -6883.6201  -6878.4608   -6904.8953      26.4344  3195.4
12.8900      -6883.5895  -6876.9772   -6903.1058      26.1286  3158.4
12.9000      -6883.5722  -6876.0762   -6901.0605      24.9843  3020.1
12.9100      -6883.5667  -6875.3908   -6899.7592      24.3684  2945.7
12.9200      -6883.5594  -6874.7888   -6901.4739      26.6851  3225.7
12.9300      -6883.5233  -6874.7368   -6899.6780      24.9412  3014.9
12.9400      -6883.5235  -6874.9580   -6900.0114      25.0533  3028.5
12.9500      -6883.5047  -6875.3973   -6901.3903      25.9930  3142.0
12.9600      -6883.4766  -6876.3568   -6902.7588      26.4019  3191.5
12.9700      -6883.4500  -6877.9676   -6903.5996      25.6320  3098.4
12.9800      -6883.4517  -6879.7431   -6902.5727      22.8296  2759.7
12.9900      -6883.4862  -6881.0014   -6903.3051      22.3037  2696.1
13.0000      -6883.5193  -6881.6480   -6903.9413      22.2933  2694.8
13.0100      -6883.5576  -6881.6739   -6903.5001      21.8262  2638.4
13.0200      -6883.6061  -6880.9499   -6901.3633      20.4134  2467.6
13.0300      -6883.6567  -6879.2138   -6902.3728      23.1590  2799.5
13.0400      -6883.6472  -6876.7759   -6903.4754      26.6994  3227.4
13.0500      -6883.6094  -6874.8229   -6900.2634      25.4404  3075.3
13.0600      -6883.5927  -6873.3754   -6900.0609      26.6855  3225.8
13.0700      -6883.5334  -6872.6607   -6902.3521      29.6914  3589.1
13.0800      -6883.4527  -6873.7406   -6902.2332      28.4925  3444.2
13.0900      -6883.4144  -6876.0334   -6901.0924      25.0590  3029.1
13.1000      -6883.4164  -6878.4656   -6903.0000      24.5344  2965.7
13.1100      -6883.4190  -6880.8419   -6904.2565      23.4146  2830.4
13.1200      -6883.4451  -6882.8101   -6905.2817      22.4716  2716.4
13.1300      -6883.4829  -6884.1520   -6905.5610      21.4090  2587.9
13.1400      -6883.5427  -6884.5992   -6904.7069      20.1076  2430.6
13.1500      -6883.6143  -6883.9311   -6903.4208      19.4897  2355.9
13.1600      -6883.6755  -6882.0052   -6904.3350      22.3298  2699.2
13.1700      -6883.6753  -6879.0978   -6905.7770      26.6793  3225.0
13.1800      -6883.6241  -6876.5182   -6904.2196      27.7014  3348.6
13.1900      -6883.5756  -6875.0645   -6902.5601      27.4956  3323.7
13.2000      -6883.5026  -6874.8609   -6905.7719      30.9110  3736.5
13.2100      -6883.4121  -6876.8786   -6905.2320      28.3534  3427.4
13.2200      -6883.3852  -6879.9443   -6903.9788      24.0344  2905.3
13.2300      -6883.4267  -6882.3670   -6902.0206      19.6536  2375.7
13.2400      -6883.5114  -6883.4187   -6902.9451      19.5263  2360.4
13.2500      -6883.5694  -6883.2941   -6905.4514      22.1573  2678.4
13.2600      -6883.5890  -6882.4653   -6906.4371      23.9718  2897.7
13.2700      -6883.5969  -6881.4149   -6905.3522      23.9373  2893.6
13.2800      -6883.6141  -6880.1848   -6901.6504      21.4656  2594.8
13.2900      -6883.6561  -6878.3164   -6902.2066      23.8902  2887.9
13.3000      -6883.6319  -6875.9488   -6903.3049      27.3560  3306.8
13.3100      -6883.5759  -6874.3804   -6903.0121      28.6317  3461.0
13.3200      -6883.5053  -6874.2549   -6902.7333      28.4784  3442.5
13.3300      -6883.4448  -6875.6507   -6904.2089      28.5582  3452.1
13.3400      -6883.3956  -6878.3619   -6903.8686      25.5067  3083.3
13.3500      -6883.4216  -6880.8620   -6901.0779      20.2160  2443.7
13.3600      -6883.4993  -6882.0566   -6902.2672      20.2106  2443.1
13.3700      -6883.5410  -6882.3200   -6906.0513      23.7314  2868.7
13.3800      -6883.5555  -6882.2058   -6904.1029      21.8971  2646.9
13.3900      -6883.6024  -6881.4704   -6903.1311      21.6607  2618.4
13.4000      -6883.6377  -6879.9450   -6902.6372      22.6922  2743.0
13.4100      -6883.6359  -6877.7898   -6904.8438      27.0540  3270.3
13.4200      -6883.5695  -6876.1820   -6905.2908      29.1087  3518.7
13.4300      -6883.5047  -6876.1875   -6904.0113      27.8238  3363.4
13.4400      -6883.4695  -6877.2963   -6902.4446      25.1483  3039.9
13.4500      -6883.4741  -6878.5778   -6902.2966      23.7189  2867.1
13.4600      -6883.4855  -6879.6589   -6903.5252      23.8664  2885.0
13.4700      -6883.4930  -6880.5723   -6904.3888      23.8165  2878.9
13.4800      -6883.5117  -6881.2483   -6903.7592      22.5109  2721.1
13.4900      -6883.5544  -6881.3239   -6902.2382      20.9143  2528.1
13.5000      -6883.5997  -6880.5109   -6903.6121      23.1011  2792.5
13.5100      -6883.5962  -6879.1694   -6904.9476      25.7781  3116.1
13.5200      -6883.5616  -6878.1529   -6905.5632      27.4104  3313.4
13.5300      -6883.5085  -6878.1330   -6906.1841      28.0511  3390.8
13.5400      -6883.4679  -6879.2579   -6904.6343      25.3764  3067.5
13.5500      -6883.4775  -6880.5442   -6903.4551      22.9109  2769.5
13.5600      -6883.5058  -6881.3873   -6903.6313      22.2440  2688.9
13.5700      -6883.5471  -6881.5650   -6902.8960      21.3310  2578.5
13.5800      -6883.5865  -6880.9403   -6904.0237      23.0834  2790.3
13.5900      -6883.5991  -6879.8219   -6903.2802      23.4582  2835.6
13.6000      -6883.6136  -6878.4161   -6902.1850      23.7689  2873.2
13.6100      -6883.6094  -6876.7782   -6903.0200      26.2418  3172.1
13.6200      -6883.5746  -6875.5482   -6901.5203      25.9721  3139.5
13.6300      -6883.5473  -6874.9286   -6901.6188      26.6902  3226.3
13.6400      -6883.5148  -6875.0316   -6901.3947      26.3631  3186.8
13.6500      -6883.4894  -6875.7642   -6901.5130      25.7488  3112.5
13.6600      -6883.4739  -6876.9090   -6901.6997      24.7907  2996.7
13.6700      -6883.4766  -6878.1518   -6902.3415      24.1897  2924.1
13.6800      -6883.4842  -6879.2802   -6903.2088      23.9286  2892.5
13.6900      -6883.4897  -6880.2796   -6904.2145      23.9348  2893.3
13.7000      -6883.5031  -6881.0964   -6904.5568      23.4604  2835.9
13.7100      -6883.5216  -6881.5951   -6904.4978      22.9027  2768.5
13.7200      -6883.5462  -6881.6371   -6904.4508      22.8137  2757.7
13.7300      -6883.5619  -6881.2590   -6905.6073      24.3482  2943.2
13.7400      -6883.5599  -6880.7724   -6905.1383      24.3660  2945.4
13.7500      -6883.5555  -6880.3117   -6905.5097      25.1980  3046.0
13.7600      -6883.5506  -6880.0278   -6904.3069      24.2791  2934.9
13.7700      -6883.5590  -6879.6981   -6902.7784      23.0803  2790.0
13.7800      -6883.5797  -6879.0372   -6902.7826      23.7454  2870.4
13.7900      -6883.5782  -6878.1409   -6903.4212      25.2802  3055.9
13.8000      -6883.5595  -6877.4373   -6902.8929      25.4556  3077.1
13.8100      -6883.5408  -6877.1052   -6903.1307      26.0255  3146.0
13.8200      -6883.5184  -6877.2476   -6902.6441      25.3965  3069.9
13.8300      -6883.5014  -6877.7689   -6903.9507      26.1818  3164.9
