Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
23.6300      -6880.9106  -6876.6211   -6904.8184      28.1975  3408.5
23.6400      -6880.8462  -6875.7891   -6903.6128      27.8237  3363.3
23.6500      -6880.8062  -6876.1138   -6901.9814      25.8677  3126.9
23.6600      -6880.7930  -6876.9897   -6902.7427      25.7527  3113.0
23.6700      -6880.7720  -6878.2803   -6903.7856      25.5055  3083.1
23.6800      -6880.7622  -6879.7925   -6903.0850      23.2924  2815.6
23.6900      -6880.7993  -6880.8955   -6903.3301      22.4347  2711.9
23.7000      -6880.8262  -6881.4526   -6904.2061      22.7533  2750.4
23.7100      -6880.8550  -6881.4824   -6903.8096      22.3271  2698.9
23.7200      -6880.8789  -6880.9834   -6905.6313      24.6482  2979.5
23.7300      -6880.8726  -6880.4082   -6904.1519      23.7438  2870.2
23.7400      -6880.8887  -6879.6572   -6902.2422      22.5852  2730.1
23.7500      -6880.9087  -6878.4292   -6902.8130      24.3836  2947.5
23.7600      -6880.8970  -6877.0635   -6902.2549      25.1914  3045.2
23.7700      -6880.8770  -6875.9541   -6902.9512      26.9972  3263.4
23.7800      -6880.8325  -6875.6309   -6903.1851      27.5543  3330.8
23.7900      -6880.7837  -6876.3613   -6903.2212      26.8600  3246.9
23.8000      -6880.7651  -6877.7686   -6901.4141      23.6453  2858.3
23.8100      -6880.7974  -6878.7720   -6900.1094      21.3375  2579.3
23.8200      -6880.8330  -6879.1309   -6904.4644      25.3337  3062.3
23.8300      -6880.8037  -6879.6201   -6904.5713      24.9509  3016.1
23.8400      -6880.8052  -6880.2661   -6904.3057      24.0397  2905.9
23.8500      -6880.8154  -6880.7939   -6904.6182      23.8244  2879.9
23.8600      -6880.8291  -6881.1089   -6904.3960      23.2873  2815.0
23.8700      -6880.8467  -6881.1157   -6904.5068      23.3910  2827.5
23.8800      -6880.8604  -6880.7686   -6903.9116      23.1432  2797.6
23.8900      -6880.8750  -6880.0791   -6904.4854      24.4063  2950.2
23.9000      -6880.8735  -6879.2886   -6903.3184      24.0298  2904.7
23.9100      -6880.8726  -6878.4165   -6903.2798      24.8633  3005.5
23.9200      -6880.8540  -6877.7217   -6904.5010      26.7795  3237.1
23.9300      -6880.8174  -6877.7231   -6903.7573      26.0344  3147.0
23.9400      -6880.8115  -6878.1338   -6901.2939      23.1604  2799.6
23.9500      -6880.8306  -6878.2803   -6902.2134      23.9330  2893.0
23.9600      -6880.8311  -6878.2603   -6903.2891      25.0289  3025.5
23.9700      -6880.8066  -6878.5356   -6906.1733      27.6377  3340.9
23.9800      -6880.7612  -6879.7490   -6905.4204      25.6712  3103.1
23.9900      -6880.7617  -6881.2085   -6904.0527      22.8442  2761.4
24.0000      -6880.7998  -6882.1587   -6904.2271      22.0681  2667.6
24.0100      -6880.8364  -6882.4238   -6903.8403      21.4164  2588.8
24.0200      -6880.8916  -6881.8647   -6903.2197      21.3550  2581.4
24.0300      -6880.9248  -6880.4336   -6904.1343      23.7009  2865.0
24.0400      -6880.9229  -6878.6250   -6903.2612      24.6360  2978.0
24.0500      -6880.9111  -6876.8262   -6902.7256      25.8996  3130.8
24.0600      -6880.8760  -6875.4683   -6904.0156      28.5475  3450.8
24.0700      -6880.8022  -6875.3867   -6902.7671      27.3803  3309.7
24.0800      -6880.7749  -6876.2612   -6901.2529      24.9917  3021.0
24.0900      -6880.7686  -6877.4316   -6903.0459      25.6143  3096.3
24.1000      -6880.7573  -6878.9609   -6904.1787      25.2178  3048.3
24.1100      -6880.7583  -6880.5889   -6903.7251      23.1360  2796.7
24.1200      -6880.7915  -6881.7202   -6903.0747      21.3544  2581.3
24.1300      -6880.8447  -6882.0288   -6903.9102      21.8815  2645.0
24.1400      -6880.8765  -6881.6089   -6904.0820      22.4732  2716.6
24.1500      -6880.9048  -6880.6021   -6902.3916      21.7894  2633.9
24.1600      -6880.9541  -6878.9062   -6899.3564      20.4504  2472.1
24.1700      -6880.9956  -6876.1157   -6902.0322      25.9164  3132.8
24.1800      -6880.9272  -6873.0850   -6903.1128      30.0277  3629.8
24.1900      -6880.8369  -6871.9370   -6902.3027      30.3659  3670.6
24.2000      -6880.7573  -6872.9771   -6900.8862      27.9094  3373.7
24.2100      -6880.7358  -6874.8862   -6897.8501      22.9640  2775.9
24.2200      -6880.7617  -6876.4873   -6901.6558      25.1683  3042.4
24.2300      -6880.7363  -6878.4160   -6904.3608      25.9446  3136.2
24.2400      -6880.7256  -6880.7266   -6905.2725      24.5461  2967.1
24.2500      -6880.7388  -6882.9307   -6905.6494      22.7189  2746.3
24.2600      -6880.7822  -6884.4531   -6905.1323      20.6790  2499.7
24.2700      -6880.8521  -6884.9312   -6904.8535      19.9222  2408.2
24.2800      -6880.9155  -6884.2627   -6905.5117      21.2490  2568.6
24.2900      -6880.9507  -6882.6318   -6905.7588      23.1271  2795.6
24.3000      -6880.9639  -6880.4824   -6903.7402      23.2577  2811.4
24.3100      -6880.9712  -6877.9629   -6902.6782      24.7155  2987.6
24.3200      -6880.9575  -6875.3862   -6900.8135      25.4273  3073.7
24.3300      -6880.9321  -6873.0767   -6900.9551      27.8786  3370.0
24.3400      -6880.8560  -6871.7920   -6901.7998      30.0079  3627.4
24.3500      -6880.7515  -6872.7568   -6905.1313      32.3744  3913.4
24.3600      -6880.6519  -6876.4243   -6903.6343      27.2098  3289.1
24.3700      -6880.6514  -6880.3022   -6902.6167      22.3144  2697.4
24.3800      -6880.7090  -6883.2310   -6903.8584      20.6276  2493.5
24.3900      -6880.7856  -6884.8784   -6902.8037      17.9251  2166.8
24.4000      -6880.8955  -6884.9541   -6902.7725      17.8184  2153.9
24.4100      -6880.9790  -6883.4512   -6904.2134      20.7624  2509.8
24.4200      -6881.0225  -6880.6992   -6902.7593      22.0599  2666.6
24.4300      -6881.0425  -6877.1265   -6901.1177      23.9912  2900.1
24.4400      -6881.0132  -6872.9331   -6901.5820      28.6490  3463.1
24.4500      -6880.9189  -6869.7266   -6901.3599      31.6332  3823.8
24.4600      -6880.7944  -6869.2212   -6901.8926      32.6715  3949.3
24.4700      -6880.6782  -6871.9229   -6901.7798      29.8568  3609.1
24.4800      -6880.6318  -6876.1030   -6901.2280      25.1252  3037.1
24.4900      -6880.6494  -6880.0122   -6902.0713      22.0589  2666.5
24.5000      -6880.7109  -6882.7959   -6902.6050      19.8089  2394.5
24.5100      -6880.7808  -6884.3633   -6904.5396      20.1761  2438.9
24.5200      -6880.8496  -6884.8472   -6905.7681      20.9208  2528.9
24.5300      -6880.8940  -6884.3970   -6906.7378      22.3408  2700.6
24.5400      -6880.9224  -6883.2896   -6905.5781      22.2887  2694.3
24.5500      -6880.9604  -6881.5864   -6903.4775      21.8909  2646.2
24.5600      -6880.9834  -6879.1265   -6904.3105      25.1840  3044.3
24.5700      -6880.9443  -6876.5332   -6903.9927      27.4593  3319.3
24.5800      -6880.9043  -6874.8232   -6899.6812      24.8581  3004.9
24.5900      -6880.8970  -6873.5117   -6900.7578      27.2460  3293.5
24.6000      -6880.8359  -6873.0039   -6901.7314      28.7274  3472.6
24.6100      -6880.7720  -6874.0361   -6901.9731      27.9372  3377.1
24.6200      -6880.7354  -6876.1431   -6901.2310      25.0877  3032.6
24.6300      -6880.7422  -6878.2969   -6901.7407      23.4438  2833.9
24.6400      -6880.7671  -6880.0195   -6901.5176      21.4983  2598.7
24.6500      -6880.8193  -6880.8550   -6901.9287      21.0737  2547.4
24.6600      -6880.8726  -6880.8145   -6902.9360      22.1218  2674.1
24.6700      -6880.8989  -6880.1025   -6903.9448      23.8424  2882.1
24.6800      -6880.9004  -6879.1343   -6903.9238      24.7897  2996.6
24.6900      -6880.8945  -6878.2241   -6902.1333      23.9091  2890.1
24.7000      -6880.9053  -6877.2314   -6901.9209      24.6895  2984.5
24.7100      -6880.8916  -6876.2466   -6901.5337      25.2870  3056.7
24.7200      -6880.8706  -6875.5479   -6902.2876      26.7395  3232.3
24.7300      -6880.8281  -6875.5747   -6902.8193      27.2447  3293.4
24.7400      -6880.7891  -6876.4990   -6902.1865      25.6874  3105.1
24.7500      -6880.7827  -6877.8354   -6902.8511      25.0154  3023.9
24.7600      -6880.7812  -6879.2739   -6902.8330      23.5589  2847.8
24.7700      -6880.8145  -6880.2783   -6900.7866      20.5085  2479.1
24.7800      -6880.8770  -6880.2725   -6902.0171      21.7447  2628.5
24.7900      -6880.8955  -6879.4985   -6903.8745      24.3758  2946.6
24.8000      -6880.8945  -6878.5830   -6902.6250      24.0421  2906.2
24.8100      -6880.8999  -6877.5874   -6902.3481      24.7609  2993.1
24.8200      -6880.8940  -6876.6152   -6900.1035      23.4883  2839.3
24.8300      -6880.9072  -6875.4644   -6899.8887      24.4243  2952.4
24.8400      -6880.8950  -6874.2295   -6899.8833      25.6538  3101.0
24.8500      -6880.8613  -6873.3818   -6901.1216      27.7395  3353.2
24.8600      -6880.8052  -6873.6396   -6902.1406      28.5009  3445.2
24.8700      -6880.7520  -6875.2275   -6901.4199      26.1925  3166.2
24.8800      -6880.7466  -6877.1489   -6900.1128      22.9639  2775.9
24.8900      -6880.7803  -6878.6372   -6901.2520      22.6145  2733.7
24.9000      -6880.8193  -6879.4204   -6898.9302      19.5097  2358.3
24.9100      -6880.9043  -6879.0034   -6899.3770      20.3733  2462.7
24.9200      -6880.9341  -6877.4111   -6902.6943      25.2834  3056.3
24.9300      -6880.9009  -6875.7778   -6903.3960      27.6181  3338.5
24.9400      -6880.8550  -6875.1338   -6902.0498      26.9159  3253.6
24.9500      -6880.8174  -6875.3740   -6901.8198      26.4458  3196.8
24.9600      -6880.7964  -6876.2070   -6900.6187      24.4115  2950.9
24.9700      -6880.8042  -6877.0903   -6901.8677      24.7775  2995.1
24.9800      -6880.7954  -6878.0615   -6902.6831      24.6217  2976.3
24.9900      -6880.8008  -6879.0840   -6903.4409      24.3569  2944.3
25.0000      -6880.8042  -6880.0464   -6903.4600      23.4137  2830.3
25.0100      -6880.8296  -6880.6187   -6902.6235      22.0050  2660.0
25.0200      -6880.8623  -6880.5786   -6904.1846      23.6061  2853.5
25.0300      -6880.8667  -6880.2500   -6904.4438      24.1939  2924.6
25.0400      -6880.8784  -6879.7925   -6902.3091      22.5166  2721.8
25.0500      -6880.9121  -6878.8584   -6901.8286      22.9704  2776.7
25.0600      -6880.9121  -6877.4575   -6903.8149      26.3572  3186.1
25.0700      -6880.8687  -6876.4746   -6903.0415      26.5667  3211.4
25.0800      -6880.8462  -6876.1680   -6900.6050      24.4372  2954.0
25.0900      -6880.8477  -6876.0015   -6901.9497      25.9482  3136.6
25.1000      -6880.8120  -6876.3984   -6904.4688      28.0702  3393.1
25.1100      -6880.7725  -6877.7026   -6901.0771      23.3744  2825.5
25.1200      -6880.8018  -6878.7593   -6902.5908      23.8318  2880.8
25.1300      -6880.7983  -6879.7324   -6905.3027      25.5704  3091.0
25.1400      -6880.7876  -6880.9180   -6904.3198      23.4017  2828.8
25.1500      -6880.8149  -6881.8052   -6904.9058      23.1007  2792.4
25.1600      -6880.8418  -6882.2632   -6904.4712      22.2078  2684.5
25.1700      -6880.8867  -6882.0742   -6903.1958      21.1215  2553.2
25.1800      -6880.9360  -6881.0093   -6902.8066      21.7976  2634.9
25.1900      -6880.9634  -6879.1348   -6902.8652      23.7305  2868.6
25.2000      -6880.9663  -6876.8984   -6902.2866      25.3884  3069.0
25.2100      -6880.9326  -6874.8193   -6901.8950      27.0759  3272.9
25.2200      -6880.8872  -6873.5137   -6899.7847      26.2710  3175.7
25.2300      -6880.8569  -6872.9297   -6900.3369      27.4073  3313.0
25.2400      -6880.7949  -6873.4551   -6902.9219      29.4668  3562.0
25.2500      -6880.7275  -6875.6299   -6902.4692      26.8393  3244.3
25.2600      -6880.7202  -6878.3066   -6901.4062      23.0997  2792.3
25.2700      -6880.7598  -6880.2949   -6900.8970      20.6023  2490.4
25.2800      -6880.8281  -6881.1943   -6901.0376      19.8433  2398.7
25.2900      -6880.8984  -6880.9092   -6900.9404      20.0311  2421.4
25.3000      -6880.9502  -6879.4663   -6902.6553      23.1890  2803.1
25.3100      -6880.9468  -6877.4014   -6903.1675      25.7661  3114.6
25.3200      -6880.9204  -6875.5889   -6901.2915      25.7026  3106.9
25.3300      -6880.8984  -6874.2358   -6900.6992      26.4635  3198.9
25.3400      -6880.8555  -6873.5142   -6900.4014      26.8872  3250.1
25.3500      -6880.8179  -6873.6162   -6900.4961      26.8797  3249.2
25.3600      -6880.7764  -6874.7217   -6903.4282      28.7065  3470.1
25.3700      -6880.7227  -6877.1182   -6902.8003      25.6820  3104.4
25.3800      -6880.7339  -6879.6050   -6901.8921      22.2870  2694.1
25.3900      -6880.7832  -6881.3135   -6902.8691      21.5558  2605.7
25.4000      -6880.8335  -6882.2300   -6902.8638      20.6340  2494.2
25.4100      -6880.9077  -6882.0576   -6900.3882      18.3306  2215.8
25.4200      -6880.9888  -6880.4575   -6901.6138      21.1562  2557.4
25.4300      -6881.0068  -6877.6094   -6903.7588      26.1492  3160.9
25.4400      -6880.9551  -6874.7695   -6903.1201      28.3507  3427.0
25.4500      -6880.8901  -6873.1938   -6900.2397      27.0460  3269.3
25.4600      -6880.8501  -6872.7241   -6901.1880      28.4640  3440.7
25.4700      -6880.7822  -6873.6792   -6902.5786      28.8993  3493.4
25.4800      -6880.7314  -6875.9473   -6900.8184      24.8712  3006.4
25.4900      -6880.7573  -6878.0078   -6898.6289      20.6213  2492.7
25.5000      -6880.8276  -6878.9111   -6899.5103      20.5993  2490.1
25.5100      -6880.8667  -6878.9551   -6903.5483      24.5934  2972.9
25.5200      -6880.8511  -6878.8882   -6903.6294      24.7414  2990.8
25.5300      -6880.8413  -6879.0093   -6904.7427      25.7333  3110.7
25.5400      -6880.8335  -6879.4321   -6903.3525      23.9203  2891.5
25.5500      -6880.8462  -6879.7285   -6903.0952      23.3668  2824.6
25.5600      -6880.8584  -6879.7280   -6903.6523      23.9241  2892.0
25.5700      -6880.8618  -6879.5688   -6903.8145      24.2454  2930.8
25.5800      -6880.8701  -6879.3257   -6903.2886      23.9630  2896.7
25.5900      -6880.8706  -6878.9761   -6903.9385      24.9624  3017.5
25.6000      -6880.8628  -6878.7529   -6903.4590      24.7058  2986.5
25.6100      -6880.8574  -6878.5942   -6902.6733      24.0793  2910.7
25.6200      -6880.8530  -6878.4341   -6904.7539      26.3196  3181.5
25.6300      -6880.8140  -6878.8394   -6905.2778      26.4386  3195.9
25.6400      -6880.8013  -6879.7490   -6902.9868      23.2380  2809.0
25.6500      -6880.8325  -6880.2686   -6901.9644      21.6960  2622.6
25.6600      -6880.8721  -6880.0996   -6903.5933      23.4936  2839.9
25.6700      -6880.8701  -6879.5967   -6904.4458      24.8493  3003.8
25.6800      -6880.8657  -6879.1611   -6903.2212      24.0602  2908.4
25.6900      -6880.8794  -6878.6055   -6900.6519      22.0463  2665.0
25.7000      -6880.9116  -6877.5020   -6902.1426      24.6407  2978.6
25.7100      -6880.8882  -6876.2563   -6902.1631      25.9067  3131.6
25.7200      -6880.8677  -6875.4614   -6901.2617      25.8003  3118.7
25.7300      -6880.8257  -6875.2329   -6903.9077      28.6747  3466.2
25.7400      -6880.7671  -6876.2773   -6902.6953      26.4181  3193.4
25.7500      -6880.7524  -6877.9570   -6902.5151      24.5580  2968.6
25.7600      -6880.7686  -6879.5449   -6902.5708      23.0261  2783.4
25.7700      -6880.7959  -6880.7002   -6903.1406      22.4406  2712.6
25.7800      -6880.8306  -6881.2563   -6903.3555      22.0992  2671.4
25.7900      -6880.8643  -6881.1367   -6903.5605      22.4236  2710.6
25.8000      -6880.8828  -6880.4805   -6905.2593      24.7787  2995.3
25.8100      -6880.8667  -6879.8203   -6905.0640      25.2434  3051.4
25.8200      -6880.8564  -6879.4448   -6904.9756      25.5309  3086.2
25.8300      -6880.8438  -6879.3389   -6903.3428      24.0039  2901.6
25.8400      -6880.8535  -6879.1733   -6902.8540      23.6806  2862.5
25.8500      -6880.8662  -6878.7710   -6902.0483      23.2772  2813.8
25.8600      -6880.8804  -6878.0674   -6902.1626      24.0951  2912.6
25.8700      -6880.8818  -6877.1992   -6901.1851      23.9860  2899.4
25.8800      -6880.8784  -6876.2378   -6902.4180      26.1802  3164.7
25.8900      -6880.8354  -6875.7993   -6904.0420      28.2427  3414.0
25.9000      -6880.7803  -6876.5981   -6903.3931      26.7948  3239.0
25.9100      -6880.7593  -6878.0713   -6902.3022      24.2309  2929.0
25.9200      -6880.7729  -6879.4321   -6902.3608      22.9287  2771.6
25.9300      -6880.8037  -6880.2651   -6901.7681      21.5028  2599.3
25.9400      -6880.8530  -6880.3345   -6902.4180      22.0833  2669.4
25.9500      -6880.8867  -6879.6870   -6901.1636      21.4766  2596.1
25.9600      -6880.9346  -6878.2739   -6900.5742      22.3003  2695.7
25.9700      -6880.9507  -6876.1289   -6899.7046      23.5755  2849.8
25.9800      -6880.9399  -6873.5869   -6900.4790      26.8921  3250.7
25.9900      -6880.8799  -6871.5977   -6901.5181      29.9205  3616.8
26.0000      -6880.7827  -6871.5151   -6901.6440      30.1287  3642.0
26.0100      -6880.7085  -6873.5425   -6900.9883      27.4460  3317.7
26.0200      -6880.7026  -6876.0400   -6897.7852      21.7451  2628.6
26.0300      -6880.7539  -6877.7349   -6900.1221      22.3872  2706.2
26.0400      -6880.7827  -6878.9131   -6902.2593      23.3463  2822.1
26.0500      -6880.8013  -6879.7446   -6902.7275      22.9829  2778.2
26.0600      -6880.8379  -6880.0708   -6900.7993      20.7287  2505.7
26.0700      -6880.8979  -6879.4526   -6900.5430      21.0904  2549.4
26.0800      -6880.9326  -6877.8472   -6900.4629      22.6158  2733.8
26.0900      -6880.9434  -6875.6250   -6902.3823      26.7571  3234.4
26.1000      -6880.8862  -6873.7695   -6901.8281      28.0584  3391.7
26.1100      -6880.8311  -6873.1665   -6901.0444      27.8781  3369.9
26.1200      -6880.7695  -6873.8345   -6902.2002      28.3655  3428.8
26.1300      -6880.7207  -6875.7300   -6901.3276      25.5976  3094.3
26.1400      -6880.7217  -6877.8164   -6901.0000      23.1836  2802.4
26.1500      -6880.7539  -6879.4746   -6902.3042      22.8298  2759.7
26.1600      -6880.7861  -6880.6216   -6902.7524      22.1307  2675.2
26.1700      -6880.8247  -6881.0649   -6902.5059      21.4410  2591.8
26.1800      -6880.8691  -6880.7178   -6902.9385      22.2206  2686.0
26.1900      -6880.8916  -6879.7227   -6903.6670      23.9441  2894.4
26.2000      -6880.8916  -6878.4639   -6902.5815      24.1176  2915.3
26.2100      -6880.8916  -6877.1460   -6902.5078      25.3616  3065.7
26.2200      -6880.8735  -6876.0303   -6901.4180      25.3875  3068.8
26.2300      -6880.8594  -6875.2397   -6901.0254      25.7856  3117.0
26.2400      -6880.8188  -6874.9658   -6903.2930      28.3271  3424.2
26.2500      -6880.7617  -6875.9263   -6902.6665      26.7404  3232.4
26.2600      -6880.7480  -6877.5337   -6901.8677      24.3339  2941.5
26.2700      -6880.7573  -6879.0581   -6902.4487      23.3905  2827.5
26.2800      -6880.7822  -6880.2324   -6902.8418      22.6095  2733.0
26.2900      -6880.8140  -6880.8535   -6903.0869      22.2333  2687.6
26.3000      -6880.8467  -6880.8569   -6903.5005      22.6437  2737.2
26.3100      -6880.8696  -6880.3394   -6903.4531      23.1136  2794.0
26.3200      -6880.8848  -6879.4062   -6903.0581      23.6520  2859.1
26.3300      -6880.8813  -6878.2383   -6904.2734      26.0352  3147.1
26.3400      -6880.8521  -6877.4419   -6902.9170      25.4752  3079.5
26.3500      -6880.8311  -6877.0342   -6903.0576      26.0234  3145.7
26.3600      -6880.7993  -6877.2383   -6905.0640      27.8258  3363.6
26.3700      -6880.7544  -6878.3867   -6903.1499      24.7632  2993.4
26.3800      -6880.7598  -6879.7163   -6904.8232      25.1072  3035.0
26.3900      -6880.7490  -6881.2554   -6906.0654      24.8100  2999.0
26.4000      -6880.7573  -6882.7402   -6905.0464      22.3064  2696.4
26.4100      -6880.8027  -6883.5728   -6905.2295      21.6569  2617.9
26.4200      -6880.8501  -6883.6455   -6905.2759      21.6306  2614.7
26.4300      -6880.8931  -6882.9165   -6904.2407      21.3244  2577.7
26.4400      -6880.9316  -6881.3242   -6903.9771      22.6529  2738.3
26.4500      -6880.9414  -6879.1016   -6904.1763      25.0747  3031.0
26.4600      -6880.9160  -6876.8579   -6903.3125      26.4545  3197.8
26.4700      -6880.8721  -6875.2168   -6902.5977      27.3807  3309.8
26.4800      -6880.8154  -6874.5957   -6903.2578      28.6622  3464.7
26.4900      -6880.7446  -6875.5103   -6904.1807      28.6702  3465.7
26.5000      -6880.7002  -6877.6606   -6902.6597      24.9992  3021.9
26.5100      -6880.7065  -6879.9580   -6904.5659      24.6081  2974.6
26.5200      -6880.7095  -6882.3052   -6906.7158      24.4104  2950.7
26.5300      -6880.7188  -6884.4873   -6906.8696      22.3821  2705.6
26.5400      -6880.7754  -6885.8726   -6905.4517      19.5789  2366.7
26.5500      -6880.8638  -6885.9727   -6904.5391      18.5662  2244.3
26.5600      -6880.9517  -6884.6675   -6904.6499      19.9827  2415.5
26.5700      -6880.9966  -6882.0054   -6905.0200      23.0145  2782.0
26.5800      -6880.9937  -6878.5273   -6904.1147      25.5872  3093.0
26.5900      -6880.9546  -6875.1167   -6902.4272      27.3105  3301.3
26.6000      -6880.8950  -6872.5728   -6901.5386      28.9659  3501.4
26.6100      -6880.8125  -6871.5918   -6901.3525      29.7609  3597.5
26.6200      -6880.7402  -6872.4546   -6899.6846      27.2298  3291.6
26.6300      -6880.7124  -6874.2686   -6899.8745      25.6058  3095.2
26.6400      -6880.7007  -6876.4629   -6902.1680      25.7051  3107.2
26.6500      -6880.6865  -6879.1274   -6904.6875      25.5602  3089.7
26.6600      -6880.6934  -6881.8208   -6904.0488      22.2280  2686.9
26.6700      -6880.7441  -6883.5996   -6903.6313      20.0318  2421.4
26.6800      -6880.8188  -6884.2783   -6905.4194      21.1411  2555.5
26.6900      -6880.8682  -6884.0215   -6904.9053      20.8837  2524.4
26.7000      -6880.9141  -6882.8306   -6905.4014      22.5709  2728.4
26.7100      -6880.9160  -6880.9487   -6906.6313      25.6829  3104.6
26.7200      -6880.8931  -6879.2666   -6905.1387      25.8720  3127.4
26.7300      -6880.8696  -6878.0244   -6902.2817      24.2574  2932.2
26.7400      -6880.8740  -6876.8726   -6901.6826      24.8099  2999.0
26.7500      -6880.8521  -6875.7886   -6902.2422      26.4536  3197.7
26.7600      -6880.8242  -6875.2783   -6900.5303      25.2520  3052.5
26.7700      -6880.8071  -6875.1577   -6901.8940      26.7364  3231.9
26.7800      -6880.7617  -6875.7642   -6902.4092      26.6452  3220.9
26.7900      -6880.7407  -6877.1123   -6903.2021      26.0898  3153.7
26.8000      -6880.7231  -6878.9595   -6903.9482      24.9887  3020.6
26.8100      -6880.7324  -6880.8477   -6903.9482      23.1006  2792.4
26.8200      -6880.7651  -6882.2363   -6903.9927      21.7562  2629.9
26.8300      -6880.8115  -6882.8179   -6903.7192      20.9013  2526.6
26.8400      -6880.8687  -6882.4810   -6903.8193      21.3383  2579.4
26.8500      -6880.9199  -6881.2666   -6901.8916      20.6248  2493.1
26.8600      -6880.9683  -6879.0713   -6900.9980      21.9266  2650.5
26.8700      -6880.9805  -6875.8779   -6901.7939      25.9161  3132.8
26.8800      -6880.9258  -6872.7046   -6902.2373      29.5326  3569.9
26.8900      -6880.8369  -6871.1523   -6901.5161      30.3635  3670.4
26.9000      -6880.7598  -6871.6421   -6898.6943      27.0525  3270.1
26.9100      -6880.7119  -6873.4497   -6902.1484      28.6990  3469.1
26.9200      -6880.6558  -6876.4829   -6901.9468      25.4639  3078.1
26.9300      -6880.6655  -6879.5723   -6902.8516      23.2792  2814.0
26.9400      -6880.6943  -6882.0967   -6903.5938      21.4970  2598.6
26.9500      -6880.7495  -6883.7207   -6904.7847      21.0637  2546.2
26.9600      -6880.8101  -6884.4424   -6905.5522      21.1099  2551.8
26.9700      -6880.8647  -6884.2324   -6904.6348      20.4021  2466.2
26.9800      -6880.9263  -6882.9932   -6904.1270      21.1337  2554.6
26.9900      -6880.9600  -6880.7427   -6904.3687      23.6261  2855.9
27.0000      -6880.9438  -6877.9512   -6905.2466      27.2953  3299.5
27.0100      -6880.8804  -6875.8154   -6904.8071      28.9916  3504.5
27.0200      -6880.8071  -6875.2603   -6903.5581      28.2978  3420.7
27.0300      -6880.7627  -6876.0718   -6902.6406      26.5687  3211.6
27.0400      -6880.7451  -6877.5156   -6901.6108      24.0954  2912.7
27.0500      -6880.7749  -6878.6816   -6900.2124      21.5307  2602.6
27.0600      -6880.8184  -6879.0454   -6900.5190      21.4737  2595.8
27.0700      -6880.8608  -6878.6689   -6902.6704      24.0015  2901.3
27.0800      -6880.8530  -6878.0381   -6903.1245      25.0862  3032.4
27.0900      -6880.8394  -6877.6050   -6903.3999      25.7951  3118.1
27.1000      -6880.8208  -6877.5615   -6902.6904      25.1289  3037.6
27.1100      -6880.8105  -6877.7729   -6903.0815      25.3084  3059.3
27.1200      -6880.7974  -6878.2539   -6902.9629      24.7088  2986.8
27.1300      -6880.8076  -6878.6973   -6901.1763      22.4792  2717.3
27.1400      -6880.8208  -6878.7383   -6904.2754      25.5372  3087.0
27.1500      -6880.7920  -6879.0391   -6904.7588      25.7198  3109.0
27.1600      -6880.7881  -6879.6914   -6903.6450      23.9537  2895.5
27.1700      -6880.8042  -6880.1841   -6903.2769      23.0928  2791.5
27.1800      -6880.8213  -6880.3271   -6904.4214      24.0943  2912.5
27.1900      -6880.8174  -6880.3950   -6905.9067      25.5117  3083.9
27.2000      -6880.8047  -6880.6943   -6904.3745      23.6802  2862.5
27.2100      -6880.8271  -6880.7734   -6903.1611      22.3876  2706.2
27.2200      -6880.8687  -6880.3076   -6902.3652      22.0575  2666.3
27.2300      -6880.9082  -6879.1553   -6899.9849      20.8297  2517.9
27.2400      -6880.9336  -6877.0332   -6904.3027      27.2695  3296.3
27.2500      -6880.8652  -6875.3047   -6903.9121      28.6073  3458.1
27.2600      -6880.8081  -6875.0425   -6902.3389      27.2964  3299.6
27.2700      -6880.7695  -6875.8423   -6902.4888      26.6463  3221.0
27.2800      -6880.7471  -6877.2773   -6901.9790      24.7015  2985.9
27.2900      -6880.7593  -6878.6655   -6900.8955      22.2299  2687.2
27.3000      -6880.8062  -6879.3647   -6900.8667      21.5019  2599.2
27.3100      -6880.8394  -6879.3140   -6902.7769      23.4631  2836.2
27.3200      -6880.8418  -6878.9663   -6904.1235      25.1571  3041.0
27.3300      -6880.8281  -6878.7397   -6903.1055      24.3659  2945.4
27.3400      -6880.8315  -6878.5977   -6904.1133      25.5158  3084.4
27.3500      -6880.8101  -6878.7148   -6903.6309      24.9159  3011.8
27.3600      -6880.8081  -6879.0269   -6903.7261      24.6992  2985.7
27.3700      -6880.8066  -6879.3706   -6903.1509      23.7803  2874.6
27.3800      -6880.8154  -6879.5474   -6903.5303      23.9830  2899.1
27.3900      -6880.8164  -6879.6348   -6904.9614      25.3266  3061.5
27.4000      -6880.8105  -6879.9175   -6903.5664      23.6487  2858.7
27.4100      -6880.8408  -6879.8779   -6899.9287      20.0506  2423.7
27.4200      -6880.9058  -6878.8345   -6901.0332      22.1985  2683.4
27.4300      -6880.9194  -6876.9629   -6901.1025      24.1395  2918.0
27.4400      -6880.9116  -6874.8574   -6900.5151      25.6576  3101.5
27.4500      -6880.8726  -6873.0718   -6902.4521      29.3802  3551.5
27.4600      -6880.7788  -6872.9082   -6903.1177      30.2095  3651.7
27.4700      -6880.7124  -6874.6562   -6900.7241      26.0680  3151.1
27.4800      -6880.7085  -6876.8696   -6901.7939      24.9241  3012.8
27.4900      -6880.7007  -6879.2529   -6903.9282      24.6753  2982.8
